gene_symbol	source_feature	evidence_family	loading_direction	loading_strength	n_source_features	n_evidence_families	leading_edge_status	tissue_support	replication_support	inclusion_reason
MRPL19	Reactome::Mitochondrial ribosome-associated quality control;Reactome::Mitochondrial translation;Reactome::Mitochondrial translation elongation;Reactome::Mitochondrial translation initiation	Reactome	negative	3.170873761177063	4	1	CORE	LS	strong	supported by multiple loading-ranked source features before downstream analyses
MRPL2	Reactome::Mitochondrial ribosome-associated quality control;Reactome::Mitochondrial translation;Reactome::Mitochondrial translation elongation;Reactome::Mitochondrial translation initiation	Reactome	negative	3.170873761177063	4	1	CORE	LS	strong	supported by multiple loading-ranked source features before downstream analyses
MRPL20	Reactome::Mitochondrial ribosome-associated quality control;Reactome::Mitochondrial translation;Reactome::Mitochondrial translation elongation;Reactome::Mitochondrial translation initiation	Reactome	negative	3.170873761177063	4	1	CORE	LS	strong	supported by multiple loading-ranked source features before downstream analyses
MRPL21	Reactome::Mitochondrial ribosome-associated quality control;Reactome::Mitochondrial translation;Reactome::Mitochondrial translation elongation;Reactome::Mitochondrial translation initiation	Reactome	negative	3.170873761177063	4	1	CORE	LS	strong	supported by multiple loading-ranked source features before downstream analyses
MRPL22	Reactome::Mitochondrial ribosome-associated quality control;Reactome::Mitochondrial translation;Reactome::Mitochondrial translation elongation;Reactome::Mitochondrial translation initiation	Reactome	negative	3.170873761177063	4	1	CORE	LS	strong	supported by multiple loading-ranked source features before downstream analyses
MRPL23	Reactome::Mitochondrial ribosome-associated quality control;Reactome::Mitochondrial translation;Reactome::Mitochondrial translation elongation;Reactome::Mitochondrial translation initiation	Reactome	negative	3.170873761177063	4	1	CORE	LS	strong	supported by multiple loading-ranked source features before downstream analyses
MRPL24	Reactome::Mitochondrial ribosome-associated quality control;Reactome::Mitochondrial translation;Reactome::Mitochondrial translation elongation;Reactome::Mitochondrial translation initiation	Reactome	negative	3.170873761177063	4	1	CORE	LS	strong	supported by multiple loading-ranked source features before downstream analyses
MRPL27	Reactome::Mitochondrial ribosome-associated quality control;Reactome::Mitochondrial translation;Reactome::Mitochondrial translation elongation;Reactome::Mitochondrial translation initiation	Reactome	negative	3.170873761177063	4	1	CORE	LS	strong	supported by multiple loading-ranked source features before downstream analyses
MRPL28	Reactome::Mitochondrial ribosome-associated quality control;Reactome::Mitochondrial translation;Reactome::Mitochondrial translation elongation;Reactome::Mitochondrial translation initiation	Reactome	negative	3.170873761177063	4	1	CORE	LS	strong	supported by multiple loading-ranked source features before downstream analyses
MRPL3	Reactome::Mitochondrial ribosome-associated quality control;Reactome::Mitochondrial translation;Reactome::Mitochondrial translation elongation;Reactome::Mitochondrial translation initiation	Reactome	negative	3.170873761177063	4	1	CORE	LS	strong	supported by multiple loading-ranked source features before downstream analyses
MRPL30	Reactome::Mitochondrial ribosome-associated quality control;Reactome::Mitochondrial translation;Reactome::Mitochondrial translation elongation;Reactome::Mitochondrial translation initiation	Reactome	negative	3.170873761177063	4	1	CORE	LS	strong	supported by multiple loading-ranked source features before downstream analyses
MRPL32	Reactome::Mitochondrial ribosome-associated quality control;Reactome::Mitochondrial translation;Reactome::Mitochondrial translation elongation;Reactome::Mitochondrial translation initiation	Reactome	negative	3.170873761177063	4	1	CORE	LS	strong	supported by multiple loading-ranked source features before downstream analyses
MRPL33	Reactome::Mitochondrial ribosome-associated quality control;Reactome::Mitochondrial translation;Reactome::Mitochondrial translation elongation;Reactome::Mitochondrial translation initiation	Reactome	negative	3.170873761177063	4	1	CORE	LS	strong	supported by multiple loading-ranked source features before downstream analyses
MRPL34	Reactome::Mitochondrial ribosome-associated quality control;Reactome::Mitochondrial translation;Reactome::Mitochondrial translation elongation;Reactome::Mitochondrial translation initiation	Reactome	negative	3.170873761177063	4	1	CORE	LS	strong	supported by multiple loading-ranked source features before downstream analyses
MRPL35	Reactome::Mitochondrial ribosome-associated quality control;Reactome::Mitochondrial translation;Reactome::Mitochondrial translation elongation;Reactome::Mitochondrial translation initiation	Reactome	negative	3.170873761177063	4	1	CORE	LS	strong	supported by multiple loading-ranked source features before downstream analyses
MRPL36	Reactome::Mitochondrial ribosome-associated quality control;Reactome::Mitochondrial translation;Reactome::Mitochondrial translation elongation;Reactome::Mitochondrial translation initiation	Reactome	negative	3.170873761177063	4	1	CORE	LS	strong	supported by multiple loading-ranked source features before downstream analyses
MRPL37	Reactome::Mitochondrial ribosome-associated quality control;Reactome::Mitochondrial translation;Reactome::Mitochondrial translation elongation;Reactome::Mitochondrial translation initiation	Reactome	negative	3.170873761177063	4	1	CORE	LS	strong	supported by multiple loading-ranked source features before downstream analyses
MRPL38	Reactome::Mitochondrial ribosome-associated quality control;Reactome::Mitochondrial translation;Reactome::Mitochondrial translation elongation;Reactome::Mitochondrial translation initiation	Reactome	negative	3.170873761177063	4	1	CORE	LS	strong	supported by multiple loading-ranked source features before downstream analyses
MRPL39	Reactome::Mitochondrial ribosome-associated quality control;Reactome::Mitochondrial translation;Reactome::Mitochondrial translation elongation;Reactome::Mitochondrial translation initiation	Reactome	negative	3.170873761177063	4	1	CORE	LS	strong	supported by multiple loading-ranked source features before downstream analyses
MRPL4	Reactome::Mitochondrial ribosome-associated quality control;Reactome::Mitochondrial translation;Reactome::Mitochondrial translation elongation;Reactome::Mitochondrial translation initiation	Reactome	negative	3.170873761177063	4	1	CORE	LS	strong	supported by multiple loading-ranked source features before downstream analyses
MRPL40	Reactome::Mitochondrial ribosome-associated quality control;Reactome::Mitochondrial translation;Reactome::Mitochondrial translation elongation;Reactome::Mitochondrial translation initiation	Reactome	negative	3.170873761177063	4	1	CORE	LS	strong	supported by multiple loading-ranked source features before downstream analyses
MRPL41	Reactome::Mitochondrial ribosome-associated quality control;Reactome::Mitochondrial translation;Reactome::Mitochondrial translation elongation;Reactome::Mitochondrial translation initiation	Reactome	negative	3.170873761177063	4	1	CORE	LS	strong	supported by multiple loading-ranked source features before downstream analyses
MRPL42	Reactome::Mitochondrial ribosome-associated quality control;Reactome::Mitochondrial translation;Reactome::Mitochondrial translation elongation;Reactome::Mitochondrial translation initiation	Reactome	negative	3.170873761177063	4	1	CORE	LS	strong	supported by multiple loading-ranked source features before downstream analyses
MRPL43	Reactome::Mitochondrial ribosome-associated quality control;Reactome::Mitochondrial translation;Reactome::Mitochondrial translation elongation;Reactome::Mitochondrial translation initiation	Reactome	negative	3.170873761177063	4	1	CORE	LS	strong	supported by multiple loading-ranked source features before downstream analyses
MRPL44	Reactome::Mitochondrial ribosome-associated quality control;Reactome::Mitochondrial translation;Reactome::Mitochondrial translation elongation;Reactome::Mitochondrial translation initiation	Reactome	negative	3.170873761177063	4	1	CORE	LS	strong	supported by multiple loading-ranked source features before downstream analyses
MRPL45	Reactome::Mitochondrial ribosome-associated quality control;Reactome::Mitochondrial translation;Reactome::Mitochondrial translation elongation;Reactome::Mitochondrial translation initiation	Reactome	negative	3.170873761177063	4	1	CORE	LS	strong	supported by multiple loading-ranked source features before downstream analyses
MRPL46	Reactome::Mitochondrial ribosome-associated quality control;Reactome::Mitochondrial translation;Reactome::Mitochondrial translation elongation;Reactome::Mitochondrial translation initiation	Reactome	negative	3.170873761177063	4	1	CORE	LS	strong	supported by multiple loading-ranked source features before downstream analyses
MRPL47	Reactome::Mitochondrial ribosome-associated quality control;Reactome::Mitochondrial translation;Reactome::Mitochondrial translation elongation;Reactome::Mitochondrial translation initiation	Reactome	negative	3.170873761177063	4	1	CORE	LS	strong	supported by multiple loading-ranked source features before downstream analyses
MRPL48	Reactome::Mitochondrial ribosome-associated quality control;Reactome::Mitochondrial translation;Reactome::Mitochondrial translation elongation;Reactome::Mitochondrial translation initiation	Reactome	negative	3.170873761177063	4	1	CORE	LS	strong	supported by multiple loading-ranked source features before downstream analyses
MRPL49	Reactome::Mitochondrial ribosome-associated quality control;Reactome::Mitochondrial translation;Reactome::Mitochondrial translation elongation;Reactome::Mitochondrial translation initiation	Reactome	negative	3.170873761177063	4	1	CORE	LS	strong	supported by multiple loading-ranked source features before downstream analyses
MRPL50	Reactome::Mitochondrial ribosome-associated quality control;Reactome::Mitochondrial translation;Reactome::Mitochondrial translation elongation;Reactome::Mitochondrial translation initiation	Reactome	negative	3.170873761177063	4	1	CORE	LS	strong	supported by multiple loading-ranked source features before downstream analyses
MRPL51	Reactome::Mitochondrial ribosome-associated quality control;Reactome::Mitochondrial translation;Reactome::Mitochondrial translation elongation;Reactome::Mitochondrial translation initiation	Reactome	negative	3.170873761177063	4	1	CORE	LS	strong	supported by multiple loading-ranked source features before downstream analyses
MRPL52	Reactome::Mitochondrial ribosome-associated quality control;Reactome::Mitochondrial translation;Reactome::Mitochondrial translation elongation;Reactome::Mitochondrial translation initiation	Reactome	negative	3.170873761177063	4	1	CORE	LS	strong	supported by multiple loading-ranked source features before downstream analyses
MRPL53	Reactome::Mitochondrial ribosome-associated quality control;Reactome::Mitochondrial translation;Reactome::Mitochondrial translation elongation;Reactome::Mitochondrial translation initiation	Reactome	negative	3.170873761177063	4	1	CORE	LS	strong	supported by multiple loading-ranked source features before downstream analyses
MRPL54	Reactome::Mitochondrial ribosome-associated quality control;Reactome::Mitochondrial translation;Reactome::Mitochondrial translation elongation;Reactome::Mitochondrial translation initiation	Reactome	negative	3.170873761177063	4	1	CORE	LS	strong	supported by multiple loading-ranked source features before downstream analyses
MRPL55	Reactome::Mitochondrial ribosome-associated quality control;Reactome::Mitochondrial translation;Reactome::Mitochondrial translation elongation;Reactome::Mitochondrial translation initiation	Reactome	negative	3.170873761177063	4	1	CORE	LS	strong	supported by multiple loading-ranked source features before downstream analyses
MRPL57	Reactome::Mitochondrial ribosome-associated quality control;Reactome::Mitochondrial translation;Reactome::Mitochondrial translation elongation;Reactome::Mitochondrial translation initiation	Reactome	negative	3.170873761177063	4	1	CORE	LS	strong	supported by multiple loading-ranked source features before downstream analyses
MRPL58	Reactome::Mitochondrial ribosome-associated quality control;Reactome::Mitochondrial translation;Reactome::Mitochondrial translation elongation;Reactome::Mitochondrial translation initiation	Reactome	negative	3.170873761177063	4	1	CORE	LS	strong	supported by multiple loading-ranked source features before downstream analyses
MRPL9	Reactome::Mitochondrial ribosome-associated quality control;Reactome::Mitochondrial translation;Reactome::Mitochondrial translation elongation;Reactome::Mitochondrial translation initiation	Reactome	negative	3.170873761177063	4	1	CORE	LS	strong	supported by multiple loading-ranked source features before downstream analyses
MRPS10	Reactome::Mitochondrial ribosome-associated quality control;Reactome::Mitochondrial translation;Reactome::Mitochondrial translation elongation;Reactome::Mitochondrial translation initiation	Reactome	negative	3.170873761177063	4	1	CORE	LS	strong	supported by multiple loading-ranked source features before downstream analyses
MRPS11	Reactome::Mitochondrial ribosome-associated quality control;Reactome::Mitochondrial translation;Reactome::Mitochondrial translation elongation;Reactome::Mitochondrial translation initiation	Reactome	negative	3.170873761177063	4	1	CORE	LS	strong	supported by multiple loading-ranked source features before downstream analyses
MRPS12	Reactome::Mitochondrial ribosome-associated quality control;Reactome::Mitochondrial translation;Reactome::Mitochondrial translation elongation;Reactome::Mitochondrial translation initiation	Reactome	negative	3.170873761177063	4	1	CORE	LS	strong	supported by multiple loading-ranked source features before downstream analyses
MRPS14	Reactome::Mitochondrial ribosome-associated quality control;Reactome::Mitochondrial translation;Reactome::Mitochondrial translation elongation;Reactome::Mitochondrial translation initiation	Reactome	negative	3.170873761177063	4	1	CORE	LS	strong	supported by multiple loading-ranked source features before downstream analyses
MRPS15	Reactome::Mitochondrial ribosome-associated quality control;Reactome::Mitochondrial translation;Reactome::Mitochondrial translation elongation;Reactome::Mitochondrial translation initiation	Reactome	negative	3.170873761177063	4	1	CORE	LS	strong	supported by multiple loading-ranked source features before downstream analyses
MRPS16	Reactome::Mitochondrial ribosome-associated quality control;Reactome::Mitochondrial translation;Reactome::Mitochondrial translation elongation;Reactome::Mitochondrial translation initiation	Reactome	negative	3.170873761177063	4	1	CORE	LS	strong	supported by multiple loading-ranked source features before downstream analyses
