gene_symbol	source_feature	evidence_family	loading_direction	loading_strength	n_source_features	n_evidence_families	leading_edge_status	tissue_support	replication_support	inclusion_reason
CAV1	Reactome::RAC1 GTPase cycle;Reactome::RAC2 GTPase cycle;Reactome::RAC3 GTPase cycle;Reactome::RHOA GTPase cycle;Reactome::RHOC GTPase cycle;Reactome::VEGFA-VEGFR2 Pathway	Reactome	positive	5.032866835594177	6	1	CORE	NL	strong	supported by multiple loading-ranked source features before downstream analyses
VAV2	Reactome::RAC1 GTPase cycle;Reactome::RAC2 GTPase cycle;Reactome::RAC3 GTPase cycle;Reactome::RHOA GTPase cycle;Reactome::RHOC GTPase cycle;Reactome::VEGFA-VEGFR2 Pathway	Reactome	positive	5.032866835594177	6	1	CORE	NL	strong	supported by multiple loading-ranked source features before downstream analyses
AREG	Reactome::Constitutive Signaling by Aberrant PI3K in Cancer;Reactome::MAPK1/MAPK3 signaling;Reactome::Negative regulation of the PI3K/AKT network;Reactome::PI3K/AKT Signaling in Cancer;Reactome::PI5P, PP2A and IER3 Regulate PI3K/AKT Signaling;Reactome::RAF/MAP kinase cascade	Reactome	positive	5.028601109981537	6	1	CORE	NL	strong	supported by multiple loading-ranked source features before downstream analyses
BTC	Reactome::Constitutive Signaling by Aberrant PI3K in Cancer;Reactome::MAPK1/MAPK3 signaling;Reactome::Negative regulation of the PI3K/AKT network;Reactome::PI3K/AKT Signaling in Cancer;Reactome::PI5P, PP2A and IER3 Regulate PI3K/AKT Signaling;Reactome::RAF/MAP kinase cascade	Reactome	positive	5.028601109981537	6	1	CORE	NL	strong	supported by multiple loading-ranked source features before downstream analyses
EGF	Reactome::Constitutive Signaling by Aberrant PI3K in Cancer;Reactome::MAPK1/MAPK3 signaling;Reactome::Negative regulation of the PI3K/AKT network;Reactome::PI3K/AKT Signaling in Cancer;Reactome::PI5P, PP2A and IER3 Regulate PI3K/AKT Signaling;Reactome::RAF/MAP kinase cascade	Reactome	positive	5.028601109981537	6	1	CORE	NL	strong	supported by multiple loading-ranked source features before downstream analyses
EGFR	Reactome::Constitutive Signaling by Aberrant PI3K in Cancer;Reactome::MAPK1/MAPK3 signaling;Reactome::Negative regulation of the PI3K/AKT network;Reactome::PI3K/AKT Signaling in Cancer;Reactome::PI5P, PP2A and IER3 Regulate PI3K/AKT Signaling;Reactome::RAF/MAP kinase cascade	Reactome	positive	5.028601109981537	6	1	CORE	NL	strong	supported by multiple loading-ranked source features before downstream analyses
EPGN	Reactome::Constitutive Signaling by Aberrant PI3K in Cancer;Reactome::MAPK1/MAPK3 signaling;Reactome::Negative regulation of the PI3K/AKT network;Reactome::PI3K/AKT Signaling in Cancer;Reactome::PI5P, PP2A and IER3 Regulate PI3K/AKT Signaling;Reactome::RAF/MAP kinase cascade	Reactome	positive	5.028601109981537	6	1	CORE	NL	strong	supported by multiple loading-ranked source features before downstream analyses
ERBB2	Reactome::Constitutive Signaling by Aberrant PI3K in Cancer;Reactome::MAPK1/MAPK3 signaling;Reactome::Negative regulation of the PI3K/AKT network;Reactome::PI3K/AKT Signaling in Cancer;Reactome::PI5P, PP2A and IER3 Regulate PI3K/AKT Signaling;Reactome::RAF/MAP kinase cascade	Reactome	positive	5.028601109981537	6	1	CORE	NL	strong	supported by multiple loading-ranked source features before downstream analyses
ERBB3	Reactome::Constitutive Signaling by Aberrant PI3K in Cancer;Reactome::MAPK1/MAPK3 signaling;Reactome::Negative regulation of the PI3K/AKT network;Reactome::PI3K/AKT Signaling in Cancer;Reactome::PI5P, PP2A and IER3 Regulate PI3K/AKT Signaling;Reactome::RAF/MAP kinase cascade	Reactome	positive	5.028601109981537	6	1	CORE	NL	strong	supported by multiple loading-ranked source features before downstream analyses
ERBB4	Reactome::Constitutive Signaling by Aberrant PI3K in Cancer;Reactome::MAPK1/MAPK3 signaling;Reactome::Negative regulation of the PI3K/AKT network;Reactome::PI3K/AKT Signaling in Cancer;Reactome::PI5P, PP2A and IER3 Regulate PI3K/AKT Signaling;Reactome::RAF/MAP kinase cascade	Reactome	positive	5.028601109981537	6	1	CORE	NL	strong	supported by multiple loading-ranked source features before downstream analyses
EREG	Reactome::Constitutive Signaling by Aberrant PI3K in Cancer;Reactome::MAPK1/MAPK3 signaling;Reactome::Negative regulation of the PI3K/AKT network;Reactome::PI3K/AKT Signaling in Cancer;Reactome::PI5P, PP2A and IER3 Regulate PI3K/AKT Signaling;Reactome::RAF/MAP kinase cascade	Reactome	positive	5.028601109981537	6	1	CORE	NL	strong	supported by multiple loading-ranked source features before downstream analyses
HBEGF	Reactome::Constitutive Signaling by Aberrant PI3K in Cancer;Reactome::MAPK1/MAPK3 signaling;Reactome::Negative regulation of the PI3K/AKT network;Reactome::PI3K/AKT Signaling in Cancer;Reactome::PI5P, PP2A and IER3 Regulate PI3K/AKT Signaling;Reactome::RAF/MAP kinase cascade	Reactome	positive	5.028601109981537	6	1	CORE	NL	strong	supported by multiple loading-ranked source features before downstream analyses
HGF	Reactome::Constitutive Signaling by Aberrant PI3K in Cancer;Reactome::MAPK1/MAPK3 signaling;Reactome::Negative regulation of the PI3K/AKT network;Reactome::PI3K/AKT Signaling in Cancer;Reactome::PI5P, PP2A and IER3 Regulate PI3K/AKT Signaling;Reactome::RAF/MAP kinase cascade	Reactome	positive	5.028601109981537	6	1	CORE	NL	strong	supported by multiple loading-ranked source features before downstream analyses
KIT	Reactome::Constitutive Signaling by Aberrant PI3K in Cancer;Reactome::MAPK1/MAPK3 signaling;Reactome::Negative regulation of the PI3K/AKT network;Reactome::PI3K/AKT Signaling in Cancer;Reactome::PI5P, PP2A and IER3 Regulate PI3K/AKT Signaling;Reactome::RAF/MAP kinase cascade	Reactome	positive	5.028601109981537	6	1	CORE	NL	strong	supported by multiple loading-ranked source features before downstream analyses
KITLG	Reactome::Constitutive Signaling by Aberrant PI3K in Cancer;Reactome::MAPK1/MAPK3 signaling;Reactome::Negative regulation of the PI3K/AKT network;Reactome::PI3K/AKT Signaling in Cancer;Reactome::PI5P, PP2A and IER3 Regulate PI3K/AKT Signaling;Reactome::RAF/MAP kinase cascade	Reactome	positive	5.028601109981537	6	1	CORE	NL	strong	supported by multiple loading-ranked source features before downstream analyses
MET	Reactome::Constitutive Signaling by Aberrant PI3K in Cancer;Reactome::MAPK1/MAPK3 signaling;Reactome::Negative regulation of the PI3K/AKT network;Reactome::PI3K/AKT Signaling in Cancer;Reactome::PI5P, PP2A and IER3 Regulate PI3K/AKT Signaling;Reactome::RAF/MAP kinase cascade	Reactome	positive	5.028601109981537	6	1	CORE	NL	strong	supported by multiple loading-ranked source features before downstream analyses
NRG1	Reactome::Constitutive Signaling by Aberrant PI3K in Cancer;Reactome::MAPK1/MAPK3 signaling;Reactome::Negative regulation of the PI3K/AKT network;Reactome::PI3K/AKT Signaling in Cancer;Reactome::PI5P, PP2A and IER3 Regulate PI3K/AKT Signaling;Reactome::RAF/MAP kinase cascade	Reactome	positive	5.028601109981537	6	1	CORE	NL	strong	supported by multiple loading-ranked source features before downstream analyses
NRG2	Reactome::Constitutive Signaling by Aberrant PI3K in Cancer;Reactome::MAPK1/MAPK3 signaling;Reactome::Negative regulation of the PI3K/AKT network;Reactome::PI3K/AKT Signaling in Cancer;Reactome::PI5P, PP2A and IER3 Regulate PI3K/AKT Signaling;Reactome::RAF/MAP kinase cascade	Reactome	positive	5.028601109981537	6	1	CORE	NL	strong	supported by multiple loading-ranked source features before downstream analyses
NRG3	Reactome::Constitutive Signaling by Aberrant PI3K in Cancer;Reactome::MAPK1/MAPK3 signaling;Reactome::Negative regulation of the PI3K/AKT network;Reactome::PI3K/AKT Signaling in Cancer;Reactome::PI5P, PP2A and IER3 Regulate PI3K/AKT Signaling;Reactome::RAF/MAP kinase cascade	Reactome	positive	5.028601109981537	6	1	CORE	NL	strong	supported by multiple loading-ranked source features before downstream analyses
NRG4	Reactome::Constitutive Signaling by Aberrant PI3K in Cancer;Reactome::MAPK1/MAPK3 signaling;Reactome::Negative regulation of the PI3K/AKT network;Reactome::PI3K/AKT Signaling in Cancer;Reactome::PI5P, PP2A and IER3 Regulate PI3K/AKT Signaling;Reactome::RAF/MAP kinase cascade	Reactome	positive	5.028601109981537	6	1	CORE	NL	strong	supported by multiple loading-ranked source features before downstream analyses
TGFA	Reactome::Constitutive Signaling by Aberrant PI3K in Cancer;Reactome::MAPK1/MAPK3 signaling;Reactome::Negative regulation of the PI3K/AKT network;Reactome::PI3K/AKT Signaling in Cancer;Reactome::PI5P, PP2A and IER3 Regulate PI3K/AKT Signaling;Reactome::RAF/MAP kinase cascade	Reactome	positive	5.028601109981537	6	1	CORE	NL	strong	supported by multiple loading-ranked source features before downstream analyses
GAB2	Reactome::Constitutive Signaling by Aberrant PI3K in Cancer;Reactome::IRS-related events triggered by IGF1R;Reactome::Negative regulation of the PI3K/AKT network;Reactome::PI3K/AKT Signaling in Cancer;Reactome::PI5P, PP2A and IER3 Regulate PI3K/AKT Signaling;Reactome::Signaling by Type 1 Insulin-like Growth Factor 1 Receptor (IGF1R)	Reactome	positive	4.9889304637908936	6	1	CORE	NL	strong	supported by multiple loading-ranked source features before downstream analyses
IQGAP1	Reactome::MAPK1/MAPK3 signaling;Reactome::RAC1 GTPase cycle;Reactome::RAC2 GTPase cycle;Reactome::RAF/MAP kinase cascade;Reactome::RHOA GTPase cycle;Reactome::RHOC GTPase cycle	Reactome	positive	4.970281541347504	6	1	CORE	NL	strong	supported by multiple loading-ranked source features before downstream analyses
ITGB1	Reactome::Non-integrin membrane-ECM interactions;Reactome::RAC1 GTPase cycle;Reactome::RAC2 GTPase cycle;Reactome::RAC3 GTPase cycle;Reactome::Signaling by TGFB family members;Reactome::TGF-beta receptor signaling activates SMADs	Reactome	positive	4.9088810086250305	6	1	CORE	NL	strong	supported by multiple loading-ranked source features before downstream analyses
SOS1	Reactome::IRS-related events triggered by IGF1R;Reactome::MAPK1/MAPK3 signaling;Reactome::RAC1 GTPase cycle;Reactome::RAF/MAP kinase cascade;Reactome::Signaling by PDGF;Reactome::Signaling by Type 1 Insulin-like Growth Factor 1 Receptor (IGF1R)	Reactome	positive	4.906897246837616	6	1	CORE	NL	strong	supported by multiple loading-ranked source features before downstream analyses
HRAS	Reactome::IRS-related events triggered by IGF1R;Reactome::MAPK1/MAPK3 signaling;Reactome::RAF/MAP kinase cascade;Reactome::Signaling by PDGF;Reactome::Signaling by Type 1 Insulin-like Growth Factor 1 Receptor (IGF1R);Reactome::VEGFA-VEGFR2 Pathway	Reactome	positive	4.90110456943512	6	1	CORE	NL	strong	supported by multiple loading-ranked source features before downstream analyses
KRAS	Reactome::IRS-related events triggered by IGF1R;Reactome::MAPK1/MAPK3 signaling;Reactome::RAF/MAP kinase cascade;Reactome::Signaling by PDGF;Reactome::Signaling by Type 1 Insulin-like Growth Factor 1 Receptor (IGF1R);Reactome::VEGFA-VEGFR2 Pathway	Reactome	positive	4.90110456943512	6	1	CORE	NL	strong	supported by multiple loading-ranked source features before downstream analyses
NRAS	Reactome::IRS-related events triggered by IGF1R;Reactome::MAPK1/MAPK3 signaling;Reactome::RAF/MAP kinase cascade;Reactome::Signaling by PDGF;Reactome::Signaling by Type 1 Insulin-like Growth Factor 1 Receptor (IGF1R);Reactome::VEGFA-VEGFR2 Pathway	Reactome	positive	4.90110456943512	6	1	CORE	NL	strong	supported by multiple loading-ranked source features before downstream analyses
MAPK1	Reactome::MAPK1/MAPK3 signaling;Reactome::Negative regulation of FGFR2 signaling;Reactome::Negative regulation of the PI3K/AKT network;Reactome::PI5P, PP2A and IER3 Regulate PI3K/AKT Signaling;Reactome::RAF/MAP kinase cascade;Reactome::Signaling by TGFB family members	Reactome	positive	4.892968237400055	6	1	CORE	NL	strong	supported by multiple loading-ranked source features before downstream analyses
MAPK3	Reactome::MAPK1/MAPK3 signaling;Reactome::Negative regulation of FGFR2 signaling;Reactome::Negative regulation of the PI3K/AKT network;Reactome::PI5P, PP2A and IER3 Regulate PI3K/AKT Signaling;Reactome::RAF/MAP kinase cascade;Reactome::Signaling by TGFB family members	Reactome	positive	4.892968237400055	6	1	CORE	NL	strong	supported by multiple loading-ranked source features before downstream analyses
ITGB3	Reactome::MAPK1/MAPK3 signaling;Reactome::Non-integrin membrane-ECM interactions;Reactome::RAF/MAP kinase cascade;Reactome::Signaling by TGFB family members;Reactome::TGF-beta receptor signaling activates SMADs;Reactome::VEGFA-VEGFR2 Pathway	Reactome	positive	4.892439544200897	6	1	CORE	NL	strong	supported by multiple loading-ranked source features before downstream analyses
RBX1	Reactome::Dual incision in TC-NER;Reactome::Gap-filling DNA repair synthesis and ligation in TC-NER;Reactome::MAPK1/MAPK3 signaling;Reactome::Nucleotide Excision Repair;Reactome::RAF/MAP kinase cascade;Reactome::Transcription-Coupled Nucleotide Excision Repair (TC-NER)	Reactome	negative;positive	4.82136344909668	6	1	CORE	NL	strong	supported by multiple loading-ranked source features before downstream analyses
RAC2	Reactome::Constitutive Signaling by Aberrant PI3K in Cancer;Reactome::Negative regulation of the PI3K/AKT network;Reactome::PI3K/AKT Signaling in Cancer;Reactome::PI5P, PP2A and IER3 Regulate PI3K/AKT Signaling;Reactome::RAC2 GTPase cycle	Reactome	positive	4.199296951293945	5	1	CORE	NL	strong	supported by multiple loading-ranked source features before downstream analyses
CDC42	Reactome::Netrin-1 signaling;Reactome::RAC1 GTPase cycle;Reactome::RAC2 GTPase cycle;Reactome::RAC3 GTPase cycle;Reactome::VEGFA-VEGFR2 Pathway	Reactome	positive	4.19780695438385	5	1	CORE	NL	strong	supported by multiple loading-ranked source features before downstream analyses
TRIO	Reactome::Netrin-1 signaling;Reactome::RAC1 GTPase cycle;Reactome::RAC2 GTPase cycle;Reactome::RAC3 GTPase cycle;Reactome::RHOA GTPase cycle	Reactome	positive	4.186632215976715	5	1	CORE	NL	strong	supported by multiple loading-ranked source features before downstream analyses
JUP	Reactome::RHOA GTPase cycle;Reactome::RHOC GTPase cycle;Reactome::Regulation of CDH11 Expression and Function;Reactome::Regulation of Expression and Function of Type II Classical Cadherins;Reactome::VEGFA-VEGFR2 Pathway	Reactome	positive	4.1772700548172	5	1	CORE	NL	strong	supported by multiple loading-ranked source features before downstream analyses
ABR	Reactome::RAC1 GTPase cycle;Reactome::RAC2 GTPase cycle;Reactome::RAC3 GTPase cycle;Reactome::RHOA GTPase cycle;Reactome::RHOC GTPase cycle	Reactome	positive	4.171313941478729	5	1	CORE	NL	strong	supported by multiple loading-ranked source features before downstream analyses
ARHGAP1	Reactome::RAC1 GTPase cycle;Reactome::RAC2 GTPase cycle;Reactome::RAC3 GTPase cycle;Reactome::RHOA GTPase cycle;Reactome::RHOC GTPase cycle	Reactome	positive	4.171313941478729	5	1	CORE	NL	strong	supported by multiple loading-ranked source features before downstream analyses
ARHGAP21	Reactome::RAC1 GTPase cycle;Reactome::RAC2 GTPase cycle;Reactome::RAC3 GTPase cycle;Reactome::RHOA GTPase cycle;Reactome::RHOC GTPase cycle	Reactome	positive	4.171313941478729	5	1	CORE	NL	strong	supported by multiple loading-ranked source features before downstream analyses
ARHGAP26	Reactome::RAC1 GTPase cycle;Reactome::RAC2 GTPase cycle;Reactome::RAC3 GTPase cycle;Reactome::RHOA GTPase cycle;Reactome::RHOC GTPase cycle	Reactome	positive	4.171313941478729	5	1	CORE	NL	strong	supported by multiple loading-ranked source features before downstream analyses
ARHGAP32	Reactome::RAC1 GTPase cycle;Reactome::RAC2 GTPase cycle;Reactome::RAC3 GTPase cycle;Reactome::RHOA GTPase cycle;Reactome::RHOC GTPase cycle	Reactome	positive	4.171313941478729	5	1	CORE	NL	strong	supported by multiple loading-ranked source features before downstream analyses
ARHGAP35	Reactome::RAC1 GTPase cycle;Reactome::RAC2 GTPase cycle;Reactome::RAC3 GTPase cycle;Reactome::RHOA GTPase cycle;Reactome::RHOC GTPase cycle	Reactome	positive	4.171313941478729	5	1	CORE	NL	strong	supported by multiple loading-ranked source features before downstream analyses
ARHGAP39	Reactome::RAC1 GTPase cycle;Reactome::RAC2 GTPase cycle;Reactome::RAC3 GTPase cycle;Reactome::RHOA GTPase cycle;Reactome::RHOC GTPase cycle	Reactome	positive	4.171313941478729	5	1	CORE	NL	strong	supported by multiple loading-ranked source features before downstream analyses
BCR	Reactome::RAC1 GTPase cycle;Reactome::RAC2 GTPase cycle;Reactome::RAC3 GTPase cycle;Reactome::RHOA GTPase cycle;Reactome::RHOC GTPase cycle	Reactome	positive	4.171313941478729	5	1	CORE	NL	strong	supported by multiple loading-ranked source features before downstream analyses
DEPDC1B	Reactome::RAC1 GTPase cycle;Reactome::RAC2 GTPase cycle;Reactome::RAC3 GTPase cycle;Reactome::RHOA GTPase cycle;Reactome::RHOC GTPase cycle	Reactome	positive	4.171313941478729	5	1	CORE	NL	strong	supported by multiple loading-ranked source features before downstream analyses
DIAPH3	Reactome::RAC1 GTPase cycle;Reactome::RAC2 GTPase cycle;Reactome::RAC3 GTPase cycle;Reactome::RHOA GTPase cycle;Reactome::RHOC GTPase cycle	Reactome	positive	4.171313941478729	5	1	CORE	NL	strong	supported by multiple loading-ranked source features before downstream analyses
ERBIN	Reactome::RAC1 GTPase cycle;Reactome::RAC2 GTPase cycle;Reactome::RAC3 GTPase cycle;Reactome::RHOA GTPase cycle;Reactome::RHOC GTPase cycle	Reactome	positive	4.171313941478729	5	1	CORE	NL	strong	supported by multiple loading-ranked source features before downstream analyses
LBR	Reactome::RAC1 GTPase cycle;Reactome::RAC2 GTPase cycle;Reactome::RAC3 GTPase cycle;Reactome::RHOA GTPase cycle;Reactome::RHOC GTPase cycle	Reactome	positive	4.171313941478729	5	1	CORE	NL	strong	supported by multiple loading-ranked source features before downstream analyses
