dataset	sample_name	axis	program_type	spatial_program	spot_spearman	n_spots	sample_accession
GSE225475	PP3	F1	CORE	keratinocyte_inflammatory_T17	0.3458632635628652	1463	
GSE225475	PP3	F1	CORE	keratinocyte_stress_hypoxia	0.6307010897072544	1463	
GSE225475	PP3	F1	CORE	fibroblast_matrix	0.0821477846446458	1463	
GSE225475	PP3	F1	CORE	fibroblast_inflammatory	0.3402970924053213	1463	
GSE225475	PP3	F1	CORE	endothelial_vascular	0.3587156151057088	1463	
GSE225475	PP3	F1	CORE	myeloid_dendritic	0.5014403654237043	1463	
GSE225475	PP3	F1	CORE	T_NK_cytotoxic	0.4806753321588002	1463	
GSE225475	PP3	F1	CORE	B_plasma	0.175468394076705	1463	
GSE225475	PP3	F1	EXTENDED	keratinocyte_basal	0.6844564944134299	1463	
GSE225475	PP3	F1	EXTENDED	keratinocyte_spinous_suprabasal	0.1755418655419623	1463	
GSE225475	PP3	F1	EXTENDED	keratinocyte_inflammatory_T17	0.3874208874329857	1463	
GSE225475	PP3	F1	EXTENDED	keratinocyte_stress_hypoxia	0.6551200230285681	1463	
GSE225475	PP3	F1	EXTENDED	fibroblast_matrix	0.0878269995530867	1463	
GSE225475	PP3	F1	EXTENDED	fibroblast_inflammatory	0.3361079183695598	1463	
GSE225475	PP3	F1	EXTENDED	endothelial_vascular	0.364138121766672	1463	
GSE225475	PP3	F1	EXTENDED	myeloid_dendritic	0.5165309458546441	1463	
GSE225475	PP3	F1	EXTENDED	T_NK_cytotoxic	0.4956005076601896	1463	
GSE225475	PP3	F1	EXTENDED	B_plasma	0.1828005739603577	1463	
GSE225475	PP3	F2	CORE	keratinocyte_basal	0.6585998167762098	1463	
GSE225475	PP3	F2	CORE	keratinocyte_spinous_suprabasal	0.1915105363201025	1463	
GSE225475	PP3	F2	CORE	keratinocyte_inflammatory_T17	0.3997596764354739	1463	
GSE225475	PP3	F2	CORE	keratinocyte_stress_hypoxia	0.6591831712634982	1463	
GSE225475	PP3	F2	CORE	fibroblast_matrix	0.0939273899677522	1463	
GSE225475	PP3	F2	CORE	fibroblast_inflammatory	0.3305267852616912	1463	
GSE225475	PP3	F2	CORE	endothelial_vascular	0.3629848244289882	1463	
GSE225475	PP3	F2	CORE	myeloid_dendritic	0.5267926701441432	1463	
GSE225475	PP3	F2	CORE	T_NK_cytotoxic	0.5062210013492685	1463	
GSE225475	PP3	F2	CORE	B_plasma	0.185327127942544	1463	
GSE225475	PP3	F2	EXTENDED	keratinocyte_basal	0.6712346150674295	1463	
GSE225475	PP3	F2	EXTENDED	keratinocyte_spinous_suprabasal	0.1682259490261342	1463	
GSE225475	PP3	F2	EXTENDED	keratinocyte_inflammatory_T17	0.3719513084006037	1463	
GSE225475	PP3	F2	EXTENDED	keratinocyte_stress_hypoxia	0.6560514606514163	1463	
GSE225475	PP3	F2	EXTENDED	fibroblast_matrix	0.1137623060897515	1463	
GSE225475	PP3	F2	EXTENDED	fibroblast_inflammatory	0.3441614102767115	1463	
GSE225475	PP3	F2	EXTENDED	endothelial_vascular	0.3769554432690191	1463	
GSE225475	PP3	F2	EXTENDED	myeloid_dendritic	0.5266318002891254	1463	
GSE225475	PP3	F2	EXTENDED	T_NK_cytotoxic	0.5013020096022388	1463	
GSE225475	PP3	F2	EXTENDED	B_plasma	0.1827319089508536	1463	
GSE225475	PP3	F6	CORE	keratinocyte_basal	0.6609029549953869	1463	
GSE225475	PP3	F6	CORE	keratinocyte_spinous_suprabasal	0.2404484240694329	1463	
GSE225475	PP3	F6	CORE	keratinocyte_inflammatory_T17	0.4549747133978463	1463	
GSE225475	PP3	F6	CORE	keratinocyte_stress_hypoxia	0.6569547761015048	1463	
GSE225475	PP3	F6	CORE	fibroblast_matrix	0.0367318401614811	1463	
GSE225475	PP3	F6	CORE	fibroblast_inflammatory	0.3040299229418376	1463	
GSE225475	PP3	F6	CORE	endothelial_vascular	0.3204637085118454	1463	
GSE225475	PP3	F6	CORE	myeloid_dendritic	0.5332216543664939	1463	
GSE225475	PP3	F6	CORE	T_NK_cytotoxic	0.5003539669298994	1463	
GSE225475	PP3	F6	CORE	B_plasma	0.1876769875946901	1463	
GSE225475	PP3	F6	EXTENDED	keratinocyte_basal	0.6974610354423301	1463	
GSE225475	PP3	F6	EXTENDED	keratinocyte_spinous_suprabasal	0.2128436779643071	1463	
GSE225475	PP3	F6	EXTENDED	keratinocyte_inflammatory_T17	0.4266913772973119	1463	
GSE225475	PP3	F6	EXTENDED	keratinocyte_stress_hypoxia	0.6604847536987017	1463	
GSE225475	PP3	F6	EXTENDED	fibroblast_matrix	0.0745046546052769	1463	
GSE225475	PP3	F6	EXTENDED	fibroblast_inflammatory	0.340991698020213	1463	
GSE225475	PP3	F6	EXTENDED	endothelial_vascular	0.3511861029765337	1463	
GSE225475	PP3	F6	EXTENDED	myeloid_dendritic	0.5365911874769127	1463	
GSE225475	PP3	F6	EXTENDED	T_NK_cytotoxic	0.4964685747134791	1463	
GSE225475	PP3	F6	EXTENDED	B_plasma	0.1872820390772825	1463	
GSE225475	PP3	F7	CORE	keratinocyte_basal	0.7205573534942883	1463	
GSE225475	PP3	F7	CORE	keratinocyte_spinous_suprabasal	0.1071557745779708	1463	
GSE225475	PP3	F7	CORE	keratinocyte_inflammatory_T17	0.3090858653547575	1463	
GSE225475	PP3	F7	CORE	keratinocyte_stress_hypoxia	0.5965164337188402	1463	
GSE225475	PP3	F7	CORE	fibroblast_matrix	0.1713161396453832	1463	
GSE225475	PP3	F7	CORE	fibroblast_inflammatory	0.4050857506906583	1463	
GSE225475	PP3	F7	CORE	endothelial_vascular	0.3768137216032592	1463	
GSE225475	PP3	F7	CORE	myeloid_dendritic	0.5208960120662113	1463	
GSE225475	PP3	F7	CORE	T_NK_cytotoxic	0.4427303879182168	1463	
GSE225475	PP3	F7	CORE	B_plasma	0.1743813518069693	1463	
GSE225475	PP3	F7	EXTENDED	keratinocyte_basal	0.7087199123533849	1463	
GSE225475	PP3	F7	EXTENDED	keratinocyte_spinous_suprabasal	0.152981273799267	1463	
GSE225475	PP3	F7	EXTENDED	keratinocyte_inflammatory_T17	0.3640334641427616	1463	
GSE225475	PP3	F7	EXTENDED	keratinocyte_stress_hypoxia	0.6395151821300035	1463	
GSE225475	PP3	F7	EXTENDED	fibroblast_matrix	0.1201260477249883	1463	
GSE225475	PP3	F7	EXTENDED	fibroblast_inflammatory	0.3699759377260508	1463	
GSE225475	PP3	F7	EXTENDED	endothelial_vascular	0.3647392501160045	1463	
GSE225475	PP3	F7	EXTENDED	myeloid_dendritic	0.5288398166372753	1463	
GSE225475	PP3	F7	EXTENDED	T_NK_cytotoxic	0.4803207796837299	1463	
GSE225475	PP3	F7	EXTENDED	B_plasma	0.1824148232521631	1463	
GSE225475	PP4	F1	CORE	keratinocyte_basal	0.3777507417412254	1118	
GSE225475	PP4	F1	CORE	keratinocyte_spinous_suprabasal	0.1407262091826091	1118	
GSE225475	PP4	F1	CORE	keratinocyte_inflammatory_T17	0.1116586737628376	1118	
GSE225475	PP4	F1	CORE	keratinocyte_stress_hypoxia	0.4399873149433822	1118	
GSE225475	PP4	F1	CORE	fibroblast_matrix	-0.3450129107559466	1118	
GSE225475	PP4	F1	CORE	fibroblast_inflammatory	-0.054757499440495	1118	
GSE225475	PP4	F1	CORE	endothelial_vascular	0.2634414052901607	1118	
GSE225475	PP4	F1	CORE	myeloid_dendritic	0.4383413133598212	1118	
GSE225475	PP4	F1	CORE	T_NK_cytotoxic	0.5100104526461672	1118	
GSE225475	PP4	F1	CORE	B_plasma	0.3527857045423881	1118	
GSE225475	PP4	F1	EXTENDED	keratinocyte_basal	0.2817176138269161	1118	
GSE225475	PP4	F1	EXTENDED	keratinocyte_spinous_suprabasal	-0.0091306396987236	1118	
GSE225475	PP4	F1	EXTENDED	keratinocyte_inflammatory_T17	-0.047489355499911	1118	
GSE225475	PP4	F1	EXTENDED	keratinocyte_stress_hypoxia	0.4123000680292412	1118	
GSE225475	PP4	F1	EXTENDED	fibroblast_matrix	-0.253655254501781	1118	
GSE225475	PP4	F1	EXTENDED	fibroblast_inflammatory	0.0114865714426496	1118	
GSE225475	PP4	F1	EXTENDED	endothelial_vascular	0.3616465267374624	1118	
GSE225475	PP4	F1	EXTENDED	myeloid_dendritic	0.4432052050349918	1118	
GSE225475	PP4	F1	EXTENDED	T_NK_cytotoxic	0.482565701726394	1118	
GSE225475	PP4	F1	EXTENDED	B_plasma	0.3491516547965906	1118	
GSE225475	PP4	F2	CORE	keratinocyte_basal	0.1179100120330705	1118	
GSE225475	PP4	F2	CORE	keratinocyte_spinous_suprabasal	-0.1477581448459842	1118	
GSE225475	PP4	F2	CORE	keratinocyte_inflammatory_T17	-0.1925254213388176	1118	
GSE225475	PP4	F2	CORE	keratinocyte_stress_hypoxia	0.3147444570855846	1118	
GSE225475	PP4	F2	CORE	fibroblast_matrix	-0.0993798563250888	1118	
GSE225475	PP4	F2	CORE	fibroblast_inflammatory	0.1376025092890021	1118	
GSE225475	PP4	F2	CORE	endothelial_vascular	0.5010766554361972	1118	
GSE225475	PP4	F2	CORE	myeloid_dendritic	0.4824646969437907	1118	
GSE225475	PP4	F2	CORE	T_NK_cytotoxic	0.4682586762869325	1118	
GSE225475	PP4	F2	CORE	B_plasma	0.323618876175999	1118	
GSE225475	PP4	F2	EXTENDED	keratinocyte_basal	0.0917161292130898	1118	
GSE225475	PP4	F2	EXTENDED	keratinocyte_spinous_suprabasal	-0.1845781244888218	1118	
GSE225475	PP4	F2	EXTENDED	keratinocyte_inflammatory_T17	-0.2308012661539906	1118	
GSE225475	PP4	F2	EXTENDED	keratinocyte_stress_hypoxia	0.2989919268022675	1118	
GSE225475	PP4	F2	EXTENDED	fibroblast_matrix	-0.0672474841265964	1118	
GSE225475	PP4	F2	EXTENDED	fibroblast_inflammatory	0.1593350977011359	1118	
GSE225475	PP4	F2	EXTENDED	endothelial_vascular	0.5223098127187182	1118	
GSE225475	PP4	F2	EXTENDED	myeloid_dendritic	0.4788120838032854	1118	
GSE225475	PP4	F2	EXTENDED	T_NK_cytotoxic	0.4568004339704254	1118	
GSE225475	PP4	F2	EXTENDED	B_plasma	0.3165328357389665	1118	
GSE225475	PP4	F6	CORE	keratinocyte_basal	0.5346416154374284	1118	
GSE225475	PP4	F6	CORE	keratinocyte_spinous_suprabasal	0.3155231808647464	1118	
GSE225475	PP4	F6	CORE	keratinocyte_inflammatory_T17	0.3002329837261796	1118	
GSE225475	PP4	F6	CORE	keratinocyte_stress_hypoxia	0.5290087819113116	1118	
GSE225475	PP4	F6	CORE	fibroblast_matrix	-0.476015084246542	1118	
GSE225475	PP4	F6	CORE	fibroblast_inflammatory	-0.1865887821085914	1118	
GSE225475	PP4	F6	CORE	endothelial_vascular	0.1378060132785308	1118	
GSE225475	PP4	F6	CORE	myeloid_dendritic	0.4047984949251775	1118	
GSE225475	PP4	F6	CORE	T_NK_cytotoxic	0.4926503007987503	1118	
GSE225475	PP4	F6	CORE	B_plasma	0.3390627935592748	1118	
GSE225475	PP4	F6	EXTENDED	keratinocyte_basal	0.4920387084256417	1118	
GSE225475	PP4	F6	EXTENDED	keratinocyte_spinous_suprabasal	0.2187067658039159	1118	
GSE225475	PP4	F6	EXTENDED	keratinocyte_inflammatory_T17	0.1890225755503215	1118	
GSE225475	PP4	F6	EXTENDED	keratinocyte_stress_hypoxia	0.5097946319549035	1118	
GSE225475	PP4	F6	EXTENDED	fibroblast_matrix	-0.4441721777020438	1118	
GSE225475	PP4	F6	EXTENDED	fibroblast_inflammatory	-0.1451430703407695	1118	
GSE225475	PP4	F6	EXTENDED	endothelial_vascular	0.2046085367526801	1118	
GSE225475	PP4	F6	EXTENDED	myeloid_dendritic	0.4038981373226864	1118	
GSE225475	PP4	F6	EXTENDED	T_NK_cytotoxic	0.4917300729730388	1118	
GSE225475	PP4	F6	EXTENDED	B_plasma	0.3490690607823359	1118	
GSE225475	PP4	F7	CORE	keratinocyte_basal	0.4239373067293272	1118	
GSE225475	PP4	F7	CORE	keratinocyte_spinous_suprabasal	0.1532586529635479	1118	
GSE225475	PP4	F7	CORE	keratinocyte_inflammatory_T17	0.1244389801984732	1118	
GSE225475	PP4	F7	CORE	keratinocyte_stress_hypoxia	0.4753269681411062	1118	
GSE225475	PP4	F7	CORE	fibroblast_matrix	-0.4013153729053251	1118	
GSE225475	PP4	F7	CORE	fibroblast_inflammatory	-0.1083521980383295	1118	
GSE225475	PP4	F7	CORE	endothelial_vascular	0.2180402013479097	1118	
GSE225475	PP4	F7	CORE	myeloid_dendritic	0.407070857620356	1118	
GSE225475	PP4	F7	CORE	T_NK_cytotoxic	0.4749149718618565	1118	
GSE225475	PP4	F7	CORE	B_plasma	0.3559013683972277	1118	
GSE225475	PP4	F7	EXTENDED	keratinocyte_basal	0.4568874726995524	1118	
GSE225475	PP4	F7	EXTENDED	keratinocyte_spinous_suprabasal	0.1932565831686301	1118	
GSE225475	PP4	F7	EXTENDED	keratinocyte_inflammatory_T17	0.1682672815470491	1118	
GSE225475	PP4	F7	EXTENDED	keratinocyte_stress_hypoxia	0.5012619457392501	1118	
GSE225475	PP4	F7	EXTENDED	fibroblast_matrix	-0.4266753780154503	1118	
GSE225475	PP4	F7	EXTENDED	fibroblast_inflammatory	-0.1222809135923205	1118	
GSE225475	PP4	F7	EXTENDED	endothelial_vascular	0.210833257416498	1118	
GSE225475	PP4	F7	EXTENDED	myeloid_dendritic	0.4199620705594279	1118	
GSE225475	PP4	F7	EXTENDED	T_NK_cytotoxic	0.4968631088722048	1118	
GSE225475	PP4	F7	EXTENDED	B_plasma	0.3603618302158305	1118	
GSE202011		F1	CORE	keratinocyte_basal	0.5780655251938228	469	GSM6086615
GSE202011		F1	CORE	keratinocyte_spinous_suprabasal	0.5211431551292549	469	GSM6086615
GSE202011		F1	CORE	keratinocyte_inflammatory_T17	0.3184062153576286	469	GSM6086615
GSE202011		F1	CORE	keratinocyte_stress_hypoxia	0.6178712187761534	469	GSM6086615
GSE202011		F1	CORE	fibroblast_matrix	-0.2295904125215404	469	GSM6086615
GSE202011		F1	CORE	fibroblast_inflammatory	0.2484523469235093	469	GSM6086615
GSE202011		F1	CORE	endothelial_vascular	0.2354044648341679	469	GSM6086615
GSE202011		F1	CORE	myeloid_dendritic	0.5705981598501739	469	GSM6086615
GSE202011		F1	CORE	T_NK_cytotoxic	0.51413239078745	469	GSM6086615
GSE202011		F1	CORE	B_plasma	0.1227944788175981	469	GSM6086615
GSE202011		F1	EXTENDED	keratinocyte_basal	0.5756046066820368	469	GSM6086615
GSE202011		F1	EXTENDED	keratinocyte_spinous_suprabasal	0.5016709347964582	469	GSM6086615
GSE202011		F1	EXTENDED	keratinocyte_inflammatory_T17	0.2978641978324418	469	GSM6086615
GSE202011		F1	EXTENDED	keratinocyte_stress_hypoxia	0.6252160205713712	469	GSM6086615
GSE202011		F1	EXTENDED	fibroblast_matrix	-0.1618883544135668	469	GSM6086615
GSE202011		F1	EXTENDED	fibroblast_inflammatory	0.295820060949538	469	GSM6086615
GSE202011		F1	EXTENDED	endothelial_vascular	0.2909923785969568	469	GSM6086615
GSE202011		F1	EXTENDED	myeloid_dendritic	0.5882927995998664	469	GSM6086615
GSE202011		F1	EXTENDED	T_NK_cytotoxic	0.5411421380999171	469	GSM6086615
GSE202011		F1	EXTENDED	B_plasma	0.1450747112542203	469	GSM6086615
GSE202011		F2	CORE	keratinocyte_basal	0.5003713965271465	469	GSM6086615
GSE202011		F2	CORE	keratinocyte_spinous_suprabasal	0.4021735982132465	469	GSM6086615
GSE202011		F2	CORE	keratinocyte_inflammatory_T17	0.1975156539184772	469	GSM6086615
GSE202011		F2	CORE	keratinocyte_stress_hypoxia	0.6046478684767447	469	GSM6086615
GSE202011		F2	CORE	fibroblast_matrix	-0.0705172759853982	469	GSM6086615
GSE202011		F2	CORE	fibroblast_inflammatory	0.3595854881476755	469	GSM6086615
GSE202011		F2	CORE	endothelial_vascular	0.3576029973303348	469	GSM6086615
GSE202011		F2	CORE	myeloid_dendritic	0.5811273625294383	469	GSM6086615
GSE202011		F2	CORE	T_NK_cytotoxic	0.529368063362732	469	GSM6086615
GSE202011		F2	CORE	B_plasma	0.1491828643213541	469	GSM6086615
GSE202011		F2	EXTENDED	keratinocyte_basal	0.4811596748294121	469	GSM6086615
GSE202011		F2	EXTENDED	keratinocyte_spinous_suprabasal	0.3656262465636817	469	GSM6086615
GSE202011		F2	EXTENDED	keratinocyte_inflammatory_T17	0.1519724268533414	469	GSM6086615
GSE202011		F2	EXTENDED	keratinocyte_stress_hypoxia	0.5829864853862762	469	GSM6086615
GSE202011		F2	EXTENDED	fibroblast_matrix	-0.0406569314700361	469	GSM6086615
GSE202011		F2	EXTENDED	fibroblast_inflammatory	0.392243202725139	469	GSM6086615
GSE202011		F2	EXTENDED	endothelial_vascular	0.3859427316657819	469	GSM6086615
GSE202011		F2	EXTENDED	myeloid_dendritic	0.5644915764599349	469	GSM6086615
GSE202011		F2	EXTENDED	T_NK_cytotoxic	0.493014657527656	469	GSM6086615
GSE202011		F2	EXTENDED	B_plasma	0.1679558080008696	469	GSM6086615
GSE202011		F6	CORE	keratinocyte_basal	0.5880887597723736	469	GSM6086615
GSE202011		F6	CORE	keratinocyte_spinous_suprabasal	0.545392180294398	469	GSM6086615
GSE202011		F6	CORE	keratinocyte_inflammatory_T17	0.3785045811728894	469	GSM6086615
GSE202011		F6	CORE	keratinocyte_stress_hypoxia	0.6445961626002694	469	GSM6086615
GSE202011		F6	CORE	fibroblast_matrix	-0.1972716141677743	469	GSM6086615
GSE202011		F6	CORE	fibroblast_inflammatory	0.2293162660840294	469	GSM6086615
GSE202011		F6	CORE	endothelial_vascular	0.2348288900873246	469	GSM6086615
GSE202011		F6	CORE	myeloid_dendritic	0.6044003042341284	469	GSM6086615
GSE202011		F6	CORE	T_NK_cytotoxic	0.5626153269210492	469	GSM6086615
GSE202011		F6	CORE	B_plasma	0.1207649742662435	469	GSM6086615
GSE202011		F6	EXTENDED	keratinocyte_basal	0.5987583660562891	469	GSM6086615
GSE202011		F6	EXTENDED	keratinocyte_spinous_suprabasal	0.5370339097824947	469	GSM6086615
GSE202011		F6	EXTENDED	keratinocyte_inflammatory_T17	0.3470360379537897	469	GSM6086615
GSE202011		F6	EXTENDED	keratinocyte_stress_hypoxia	0.6309576299182208	469	GSM6086615
GSE202011		F6	EXTENDED	fibroblast_matrix	-0.1952781858890983	469	GSM6086615
GSE202011		F6	EXTENDED	fibroblast_inflammatory	0.2764989895098663	469	GSM6086615
GSE202011		F6	EXTENDED	endothelial_vascular	0.2604408243515954	469	GSM6086615
GSE202011		F6	EXTENDED	myeloid_dendritic	0.6155279300224521	469	GSM6086615
GSE202011		F6	EXTENDED	T_NK_cytotoxic	0.556867926529933	469	GSM6086615
GSE202011		F6	EXTENDED	B_plasma	0.1303357280164837	469	GSM6086615
GSE202011		F7	CORE	keratinocyte_basal	0.5936414047411857	469	GSM6086615
GSE202011		F7	CORE	keratinocyte_spinous_suprabasal	0.5110251568915978	469	GSM6086615
GSE202011		F7	CORE	keratinocyte_inflammatory_T17	0.3085954375887689	469	GSM6086615
GSE202011		F7	CORE	keratinocyte_stress_hypoxia	0.6101421028541358	469	GSM6086615
GSE202011		F7	CORE	fibroblast_matrix	-0.1634396897582502	469	GSM6086615
GSE202011		F7	CORE	fibroblast_inflammatory	0.3253937946878758	469	GSM6086615
GSE202011		F7	CORE	endothelial_vascular	0.2791080999375079	469	GSM6086615
GSE202011		F7	CORE	myeloid_dendritic	0.6118213182359479	469	GSM6086615
GSE202011		F7	CORE	T_NK_cytotoxic	0.5260752586784379	469	GSM6086615
GSE202011		F7	CORE	B_plasma	0.1465858715903367	469	GSM6086615
GSE202011		F7	EXTENDED	keratinocyte_basal	0.6041707390118014	469	GSM6086615
GSE202011		F7	EXTENDED	keratinocyte_spinous_suprabasal	0.5360427670453171	469	GSM6086615
GSE202011		F7	EXTENDED	keratinocyte_inflammatory_T17	0.3398424158097291	469	GSM6086615
GSE202011		F7	EXTENDED	keratinocyte_stress_hypoxia	0.6336017045604415	469	GSM6086615
GSE202011		F7	EXTENDED	fibroblast_matrix	-0.1813944121968212	469	GSM6086615
GSE202011		F7	EXTENDED	fibroblast_inflammatory	0.3061659285448908	469	GSM6086615
GSE202011		F7	EXTENDED	endothelial_vascular	0.2735466798180808	469	GSM6086615
GSE202011		F7	EXTENDED	myeloid_dendritic	0.6213455559840749	469	GSM6086615
GSE202011		F7	EXTENDED	T_NK_cytotoxic	0.5496074376280986	469	GSM6086615
GSE202011		F7	EXTENDED	B_plasma	0.1444608305036965	469	GSM6086615
GSE202011		F1	CORE	keratinocyte_basal	0.3886151695395255	660	GSM6086616
GSE202011		F1	CORE	keratinocyte_spinous_suprabasal	0.4210247380169941	660	GSM6086616
GSE202011		F1	CORE	keratinocyte_inflammatory_T17	0.3154413854443738	660	GSM6086616
GSE202011		F1	CORE	keratinocyte_stress_hypoxia	0.4089529397248013	660	GSM6086616
GSE202011		F1	CORE	fibroblast_matrix	0.2002601982824925	660	GSM6086616
GSE202011		F1	CORE	fibroblast_inflammatory	0.3892159538475843	660	GSM6086616
GSE202011		F1	CORE	endothelial_vascular	0.4450760138386322	660	GSM6086616
GSE202011		F1	CORE	myeloid_dendritic	0.3637234829095952	660	GSM6086616
GSE202011		F1	CORE	T_NK_cytotoxic	0.3730019210421425	660	GSM6086616
GSE202011		F1	CORE	B_plasma	0.1919621101683739	660	GSM6086616
GSE202011		F1	EXTENDED	keratinocyte_basal	0.3770704000117762	660	GSM6086616
GSE202011		F1	EXTENDED	keratinocyte_spinous_suprabasal	0.4582578784427555	660	GSM6086616
GSE202011		F1	EXTENDED	keratinocyte_inflammatory_T17	0.3366293436729217	660	GSM6086616
GSE202011		F1	EXTENDED	keratinocyte_stress_hypoxia	0.4020980692063094	660	GSM6086616
GSE202011		F1	EXTENDED	fibroblast_matrix	0.3335375355987648	660	GSM6086616
GSE202011		F1	EXTENDED	fibroblast_inflammatory	0.4160553570566348	660	GSM6086616
GSE202011		F1	EXTENDED	endothelial_vascular	0.4450670976241974	660	GSM6086616
GSE202011		F1	EXTENDED	myeloid_dendritic	0.3763749637497664	660	GSM6086616
GSE202011		F1	EXTENDED	T_NK_cytotoxic	0.386629266486182	660	GSM6086616
GSE202011		F1	EXTENDED	B_plasma	0.1882581748886342	660	GSM6086616
GSE202011		F2	CORE	keratinocyte_basal	0.3550409577387551	660	GSM6086616
GSE202011		F2	CORE	keratinocyte_spinous_suprabasal	0.4287364460686441	660	GSM6086616
GSE202011		F2	CORE	keratinocyte_inflammatory_T17	0.2990147716371669	660	GSM6086616
GSE202011		F2	CORE	keratinocyte_stress_hypoxia	0.3921695869788319	660	GSM6086616
GSE202011		F2	CORE	fibroblast_matrix	0.4098075268145159	660	GSM6086616
GSE202011		F2	CORE	fibroblast_inflammatory	0.4182268732301928	660	GSM6086616
GSE202011		F2	CORE	endothelial_vascular	0.435905877207332	660	GSM6086616
GSE202011		F2	CORE	myeloid_dendritic	0.3943877160543594	660	GSM6086616
GSE202011		F2	CORE	T_NK_cytotoxic	0.3660185638428355	660	GSM6086616
GSE202011		F2	CORE	B_plasma	0.1778359409630637	660	GSM6086616
GSE202011		F2	EXTENDED	keratinocyte_basal	0.3856394384739185	660	GSM6086616
GSE202011		F2	EXTENDED	keratinocyte_spinous_suprabasal	0.4544193757912402	660	GSM6086616
GSE202011		F2	EXTENDED	keratinocyte_inflammatory_T17	0.3150492463644967	660	GSM6086616
GSE202011		F2	EXTENDED	keratinocyte_stress_hypoxia	0.4027364210470497	660	GSM6086616
GSE202011		F2	EXTENDED	fibroblast_matrix	0.4089036502834235	660	GSM6086616
GSE202011		F2	EXTENDED	fibroblast_inflammatory	0.4297766857462561	660	GSM6086616
GSE202011		F2	EXTENDED	endothelial_vascular	0.4477913843068456	660	GSM6086616
GSE202011		F2	EXTENDED	myeloid_dendritic	0.3943452465118289	660	GSM6086616
GSE202011		F2	EXTENDED	T_NK_cytotoxic	0.3745631650267196	660	GSM6086616
GSE202011		F2	EXTENDED	B_plasma	0.1901916898031023	660	GSM6086616
GSE202011		F6	CORE	keratinocyte_basal	0.3511367917689532	660	GSM6086616
GSE202011		F6	CORE	keratinocyte_spinous_suprabasal	0.4117731642722236	660	GSM6086616
GSE202011		F6	CORE	keratinocyte_inflammatory_T17	0.2755810347403541	660	GSM6086616
GSE202011		F6	CORE	keratinocyte_stress_hypoxia	0.4095062562366914	660	GSM6086616
GSE202011		F6	CORE	fibroblast_matrix	0.2465516904623939	660	GSM6086616
GSE202011		F6	CORE	fibroblast_inflammatory	0.3969221018719225	660	GSM6086616
GSE202011		F6	CORE	endothelial_vascular	0.3693935117491218	660	GSM6086616
GSE202011		F6	CORE	myeloid_dendritic	0.3675449595584499	660	GSM6086616
GSE202011		F6	CORE	T_NK_cytotoxic	0.3617666626527899	660	GSM6086616
GSE202011		F6	CORE	B_plasma	0.178962044247199	660	GSM6086616
GSE202011		F6	EXTENDED	keratinocyte_basal	0.3814583198434282	660	GSM6086616
GSE202011		F6	EXTENDED	keratinocyte_spinous_suprabasal	0.448142073279115	660	GSM6086616
GSE202011		F6	EXTENDED	keratinocyte_inflammatory_T17	0.3315573647719342	660	GSM6086616
GSE202011		F6	EXTENDED	keratinocyte_stress_hypoxia	0.4019440214611309	660	GSM6086616
GSE202011		F6	EXTENDED	fibroblast_matrix	0.2861609598372326	660	GSM6086616
GSE202011		F6	EXTENDED	fibroblast_inflammatory	0.4343121238041327	660	GSM6086616
GSE202011		F6	EXTENDED	endothelial_vascular	0.4017926760011689	660	GSM6086616
GSE202011		F6	EXTENDED	myeloid_dendritic	0.4004948198248373	660	GSM6086616
GSE202011		F6	EXTENDED	T_NK_cytotoxic	0.360880860889845	660	GSM6086616
GSE202011		F6	EXTENDED	B_plasma	0.185243292388954	660	GSM6086616
GSE202011		F7	CORE	keratinocyte_basal	0.3895510280778073	660	GSM6086616
GSE202011		F7	CORE	keratinocyte_spinous_suprabasal	0.4717282120522394	660	GSM6086616
GSE202011		F7	CORE	keratinocyte_inflammatory_T17	0.3447523115055115	660	GSM6086616
GSE202011		F7	CORE	keratinocyte_stress_hypoxia	0.4229210471848488	660	GSM6086616
GSE202011		F7	CORE	fibroblast_matrix	0.2716515032394637	660	GSM6086616
GSE202011		F7	CORE	fibroblast_inflammatory	0.425001947376843	660	GSM6086616
GSE202011		F7	CORE	endothelial_vascular	0.4414629873903536	660	GSM6086616
