view	feature	mean_discovery	sd_discovery
BLD	Reactome::MyD88-independent TLR4 cascade	0.009459385198677705	1.0170216264502467
BLD	Reactome::Vitamin B5 (pantothenate) metabolism	0.0014895370870151843	1.017007995648065
BLD	Reactome::Defective GALNT3 causes HFTC	0.012137465366362328	1.017003226032791
BLD	Reactome::Ribosome-associated quality control	-0.031014338771673554	1.0169967195713254
BLD	Reactome::Selenoamino acid metabolism	-0.03219948357999547	1.0169879658585708
BLD	Reactome::Disassembly of the destruction complex and recruitment of AXIN to the membrane	0.040298513794348144	1.016955705995967
BLD	Reactome::Phospholipase C-mediated cascade; FGFR3	0.014600422093928516	1.0168540799535384
BLD	Reactome::Inositol phosphate metabolism	-0.0038042074635906706	1.016845424901956
BLD	Reactome::Neurotransmitter clearance	-0.007802761171426791	1.016841970405558
BLD	Reactome::Inhibition  of voltage gated Ca2+ channels via Gbeta/gamma subunits	-0.02385904733881265	1.0168186617310315
BLD	Reactome::G protein gated Potassium channels	-0.02385904733881265	1.0168186617310315
BLD	Reactome::Activation of G protein gated Potassium channels	-0.02385904733881265	1.0168186617310315
BLD	Reactome::MASTL Facilitates Mitotic Progression	0.009790661015585865	1.0167875658501224
BLD	Reactome::Caspase-mediated cleavage of cytoskeletal proteins	-0.006538827702185098	1.0167754030081777
BLD	Reactome::Phosphorylated BMAL1:CLOCK (ARNTL:CLOCK) activates expression of core clock genes	0.000890412654188069	1.016747465946884
BLD	Reactome::Regulation of MITF-M-dependent genes involved in extracellular matrix, focal adhesion and epithelial-to-mesenchymal transition	-0.012256421366262532	1.016725815607794
BLD	Reactome::Carnitine shuttle	0.0036183119069578885	1.0167235105667916
BLD	pathway::JAK_STAT	-0.040598354919699105	1.0167213237577735
BLD	Hallmark::HALLMARK_PROTEIN_SECRETION	-0.01986865849690658	1.0166692312504495
BLD	Reactome::Meiotic recombination	-0.012600151657660642	1.0166284010643163
BLD	Reactome::Transport of Mature mRNA Derived from an Intronless Transcript	-0.02451062540755616	1.0166049535322557
BLD	Reactome::Transcriptional regulation of testis differentiation	-0.007114426451955851	1.0165950199823852
BLD	Reactome::MicroRNA (miRNA) biogenesis	-0.021100406886881543	1.0165602138952152
BLD	Hallmark::HALLMARK_XENOBIOTIC_METABOLISM	0.027939752508569348	1.016472141423617
BLD	Reactome::SARS-CoV-1 modulates host translation machinery	-0.024877435477670577	1.0164325805749737
BLD	Reactome::HIV Life Cycle	-0.010258991291957327	1.0164181860333472
BLD	Reactome::G beta:gamma signalling through BTK	-0.0016818811990179606	1.0163660238612742
BLD	Reactome::Ion transport by P-type ATPases	0.018197548157375936	1.0163574839944958
BLD	Reactome::Formation of the ternary complex, and subsequently, the 43S complex	-0.0258254694836819	1.0163465488117727
BLD	Reactome::Mitochondrial protein degradation	-0.02553249146908697	1.0163034746659094
BLD	Reactome::Toll Like Receptor 3 (TLR3) Cascade	0.015713981530675613	1.0162926211007266
BLD	Reactome::Regulation of TP53 Activity through Acetylation	-0.02983709110511002	1.0162662292274174
BLD	Reactome::Cooperation of Prefoldin and TriC/CCT  in actin and tubulin folding	-0.028105655682084375	1.016261740685909
BLD	Reactome::CASP4 inflammasome assembly	-0.008252227934029816	1.0162575044220474
BLD	Reactome::Butyrophilin (BTN) family interactions	-0.035526264531278266	1.016195842031594
BLD	Reactome::STAT5 activation downstream of FLT3 ITD mutants	0.015444917207820357	1.0161884721277088
BLD	Reactome::TCF dependent signaling in response to WNT	-0.00044712718907007575	1.0161311061834195
BLD	Reactome::Formation of the nephric duct	0.020227108561071176	1.0161256820653592
BLD	Hallmark::HALLMARK_HYPOXIA	0.039423979128924286	1.0161253858460977
BLD	Reactome::ERCC6 (CSB) and EHMT2 (G9a) positively regulate rRNA expression	-0.016295619165263158	1.0160792583048812
BLD	Reactome::Inactivation of CSF3 (G-CSF) signaling	-0.015100236432320746	1.016073087180972
BLD	Reactome::Lysine catabolism	0.0005374299940793117	1.0160629433404837
BLD	Reactome::Influenza Infection	-0.036878042648646955	1.0160410102691981
BLD	Reactome::NoRC negatively regulates rRNA expression	0.019409853393654298	1.0159512007201301
BLD	Reactome::Infection with Mycobacterium tuberculosis	0.040482677490813766	1.0159157323008199
BLD	Reactome::Platelet sensitization by LDL	0.01295865396709502	1.0158914337554894
BLD	Reactome::Cellular hexose transport	0.03830399327920641	1.0158541490578532
BLD	Reactome::Recruitment and ATM-mediated phosphorylation of repair and signaling proteins at DNA double strand breaks	0.0062641772065273925	1.0158450000665875
BLD	Reactome::Ribosome Quality Control (RQC) complex extracts and degrades nascent peptide	-0.03446283585251374	1.0158013337857204
BLD	Reactome::TGF-beta receptor signaling in EMT (epithelial to mesenchymal transition)	0.034166823182535305	1.0157891117142888
BLD	Hallmark::HALLMARK_IL2_STAT5_SIGNALING	0.02027017850950014	1.0157824829937796
BLD	Reactome::O-linked glycosylation of mucins	0.030064061292184932	1.01577923863803
BLD	Reactome::FRS-mediated FGFR2 signaling	-0.02433495189412944	1.015756784122154
BLD	Reactome::M-decay: degradation of maternal mRNAs by maternally stored factors	-0.033618816717971865	1.0157342721442795
BLD	Reactome::Mismatch Repair	0.0002925268673288876	1.015668478108034
BLD	Reactome::POU5F1 (OCT4), SOX2, NANOG activate genes related to proliferation	-0.01642246157798722	1.0156247752383833
BLD	Reactome::Toll Like Receptor 4 (TLR4) Cascade	0.011894978748663422	1.0155943229147422
BLD	Reactome::Infection with Enterobacteria	-0.027143925925790097	1.0155234681060838
BLD	Reactome::RHOBTB GTPase Cycle	-0.020041024535504933	1.015515830886763
BLD	Reactome::Transport of vitamins, nucleosides, and related molecules	-0.009642886670038101	1.0154425116562347
BLD	Reactome::rRNA modification in the nucleus and cytosol	-0.03529160261137092	1.0154382231248178
BLD	Reactome::Kidney development	0.009501330860646924	1.0154057909740735
BLD	Reactome::Negative regulation of FGFR4 signaling	0.026789076565333626	1.015376245544528
BLD	Reactome::tRNA modification in the nucleus and cytosol	-0.02897712241530705	1.0153656246910068
BLD	Reactome::SRP-dependent cotranslational protein targeting to membrane	-0.03426596635677058	1.015353398260885
BLD	Reactome::Gene Silencing by RNA	-0.01336551461889447	1.0153317795568921
BLD	Reactome::Transport of Mature mRNAs Derived from Intronless Transcripts	-0.024704872493306225	1.015316692653236
BLD	Reactome::The NLRP3 inflammasome	0.01404749137254632	1.0152885544833161
BLD	Reactome::Repression of WNT target genes	-0.02646590984197855	1.0152655254154546
BLD	Reactome::FGFR3 ligand binding and activation	0.02403002495481362	1.0152631210803658
BLD	Reactome::FGFR3c ligand binding and activation	0.02403002495481362	1.0152631210803658
BLD	Reactome::Scavenging by Class B Receptors	-0.0297962904152278	1.015212187305317
BLD	Reactome::RMTs methylate histone arginines	0.008935508902957212	1.0151785099473314
BLD	Reactome::PI3K events in ERBB4 signaling	0.025155826958812622	1.0151762792041858
BLD	Reactome::Neurexins and neuroligins	0.04337065418682992	1.0151571253078893
BLD	Reactome::Synthesis of PIPs at the early endosome membrane	-0.004585236079790693	1.0150767739442421
